invoice_id,vendor_id,vendor_name,department,category,amount,currency,payment_method,invoice_date,payment_hour,approved_by,notes,is_duplicate,is_near_duplicate,is_policy_violation,is_off_hours,is_ghost_vendor,is_fraud_exemplar,fraud_label,embedding_text
44e6e272-8dfb-439b-bc8a-3a65896261d6,282ee935-f62d-4e81-a4ad-33251ee62e18,Taylor-White,Finance,Equipment,7315.83,USD,Corporate Card,2026-06-06,18,Kendra Contreras,Federal professional voice care break blood network.,False,False,False,False,False,False,0,Vendor Taylor-White | dept Finance | Equipment | amount 7315.83 USD | paid via Corporate Card at hour 18 | Federal professional voice care break blood network.
79c1dcd9-b04e-4c7d-a36b-16dc3e54c41d,383e35e4-74dc-49c2-a25d-7dd04cde05b5,Hernandez and Sons,IT,Consulting,52514.33,USD,Cheque,2025-12-24,9,Sarah Flores,Remember nearly face feel church remember.,False,False,False,False,False,False,0,Vendor Hernandez and Sons | dept IT | Consulting | amount 52514.33 USD | paid via Cheque at hour 9 | Remember nearly face feel church remember.
e4a1e4f2-a569-4aec-87af-1acdc71eed17,179a900a-ce18-4e48-9f86-7c24165ff4b9,Tucker-Lewis,HR,Consulting,24893.73,USD,Wire,2026-04-15,9,Isaiah Walker,Society door management guess occur.,False,False,False,False,False,False,0,Vendor Tucker-Lewis | dept HR | Consulting | amount 24893.73 USD | paid via Wire at hour 9 | Society door management guess occur.
da036b6f-8a20-44be-a2c2-d4dcff3680e1,383e35e4-74dc-49c2-a25d-7dd04cde05b5,Hernandez and Sons,Marketing,Consulting,41715.92,USD,ACH,2026-03-03,13,Mrs. Stacey Jones,Yourself rest moment shoulder statement available.,False,False,False,False,False,False,0,Vendor Hernandez and Sons | dept Marketing | Consulting | amount 41715.92 USD | paid via ACH at hour 13 | Yourself rest moment shoulder statement available.
d6fde0ff-6092-413f-ba2b-cf9f23a25b4d,3a0db054-91e3-4bc0-a6a3-e63610261cce,Mack-Peterson,Sales,Services,72999.94,USD,Cheque,2026-06-03,16,Joanna Frazier,Campaign stop necessary onto should can.,False,False,True,False,False,False,1,Vendor Mack-Peterson | dept Sales | Services | amount 72999.94 USD | paid via Cheque at hour 16 | Campaign stop necessary onto should can.
5922aefd-a6f6-49ec-8e6e-63b2cd1cc958,11f45c2e-3cb3-4c14-aa85-c759870edeaf,Medina PLC,Sales,Services,59846.84,USD,ACH,2026-03-10,14,Sandra Holmes,Clearly follow remember generation wait.,False,False,False,False,False,False,0,Vendor Medina PLC | dept Sales | Services | amount 59846.84 USD | paid via ACH at hour 14 | Clearly follow remember generation wait.
0da09505-584b-4048-982f-7726b5d9c75a,5675530f-b565-45a7-b604-c336d9b0cb75,"Huff, Novak and House",IT,Office Supplies,211267.26,USD,Corporate Card,2026-05-20,8,Danielle Reid,Ever person pass behavior political option oil.,False,False,True,False,False,False,1,"Vendor Huff, Novak and House | dept IT | Office Supplies | amount 211267.26 USD | paid via Corporate Card at hour 8 | Ever person pass behavior political option oil."
91885163-46a1-4e87-ba5e-4b585c738763,5d325242-8c80-4001-b3cc-0fa558d633d0,"Valencia, Smith and Le",Operations,Consulting,9161.4,USD,Cheque,2026-01-08,17,Stephanie Morgan,American tell ball we side enough decision.,False,False,False,False,False,False,0,"Vendor Valencia, Smith and Le | dept Operations | Consulting | amount 9161.4 USD | paid via Cheque at hour 17 | American tell ball we side enough decision."
9d469a69-f436-4c73-8bf6-cb5b36027cb4,ecc56291-3cf3-41d1-8176-6a4954cfa4ce,Chavez-Flowers,IT,Travel,36764.76,USD,Cheque,2026-03-22,17,Amanda Small,Face what lot source rate father authority.,False,False,False,False,False,False,0,Vendor Chavez-Flowers | dept IT | Travel | amount 36764.76 USD | paid via Cheque at hour 17 | Face what lot source rate father authority.
34d096e3-1b0e-40b3-af30-7dcf35ba0ce2,95f760a1-319b-4d89-9397-99c890eef911,Heath Inc,HR,Consulting,14315.21,USD,Corporate Card,2025-12-18,3,John Harris,Century technology floor write generation human set middle.,False,False,False,True,False,False,1,Vendor Heath Inc | dept HR | Consulting | amount 14315.21 USD | paid via Corporate Card at hour 3 | Century technology floor write generation human set middle.
09eb6458-723b-4643-ac51-aa9ee4861066,885f18ed-c2ef-480a-9844-d922d9464292,Smith PLC,Sales,Services,40817.85,USD,Wire,2025-12-27,9,Bryan Cole,Best face his past.,False,False,False,False,False,False,0,Vendor Smith PLC | dept Sales | Services | amount 40817.85 USD | paid via Wire at hour 9 | Best face his past.
d352b0ca-6a62-4fab-86d6-ddcee2d3d777,95f760a1-319b-4d89-9397-99c890eef911,Heath Inc,Sales,Consulting,38516.85,USD,Cheque,2026-01-22,12,Caitlin Murphy,Return couple city you level these market.,False,False,False,False,False,False,0,Vendor Heath Inc | dept Sales | Consulting | amount 38516.85 USD | paid via Cheque at hour 12 | Return couple city you level these market.
35b11b43-e354-4f60-bc82-bcfe9e647ff2,3a0db054-91e3-4bc0-a6a3-e63610261cce,Mack-Peterson,Operations,Services,6845.87,USD,Cheque,2025-12-24,17,Jim Allen,Good anything manager think pressure like Mr suggest.,False,False,False,False,False,False,0,Vendor Mack-Peterson | dept Operations | Services | amount 6845.87 USD | paid via Cheque at hour 17 | Good anything manager think pressure like Mr suggest.
dea1903c-0645-4cd7-94ca-54099ed7a631,f6d89681-ac67-48a2-9b07-48b7dd1d30c2,Ramos PLC,Sales,Travel,224362.81,USD,Cheque,2026-02-24,12,Monica Gallagher,And anything no guy eye hit.,False,False,True,False,False,False,1,Vendor Ramos PLC | dept Sales | Travel | amount 224362.81 USD | paid via Cheque at hour 12 | And anything no guy eye hit.
59c7da85-b6ce-45eb-a583-ec8f6b61d950,c4b857fb-accb-4f1d-82a4-fdb8d3d1685e,"Santos, Gardner and Robinson",Marketing,Software,44837.74,USD,Corporate Card,2026-02-28,11,Samantha Hanson,Budget window hour some fund voice sense current.,False,False,False,False,False,False,0,"Vendor Santos, Gardner and Robinson | dept Marketing | Software | amount 44837.74 USD | paid via Corporate Card at hour 11 | Budget window hour some fund voice sense current."
3dac68ba-0e76-4ef5-be01-2cecacc92400,5a680b5e-b210-4083-a6d1-591b0b04720c,Hopkins LLC,HR,Marketing,37443.02,USD,Wire,2026-03-11,18,Amber Taylor,Sound mind chance throw cause use.,False,False,False,False,False,False,0,Vendor Hopkins LLC | dept HR | Marketing | amount 37443.02 USD | paid via Wire at hour 18 | Sound mind chance throw cause use.
3888f05f-5900-4fe9-ba4a-e0f313b0ec70,16c163d9-fcf9-4437-89e7-83d8fb2013e1,Hall PLC,Sales,Software,47422.32,USD,ACH,2026-02-04,17,Luis Kirby,From stock mother remember feel staff happy purpose.,False,False,False,False,False,False,0,Vendor Hall PLC | dept Sales | Software | amount 47422.32 USD | paid via ACH at hour 17 | From stock mother remember feel staff happy purpose.
ef862c16-10aa-4baa-835b-4299eb9017e5,11f45c2e-3cb3-4c14-aa85-c759870edeaf,Medina PLC,Sales,Services,19939.79,USD,Cheque,2026-06-05,10,Rebecca Swanson,Ago listen whose situation simply officer return on.,False,False,False,False,False,False,0,Vendor Medina PLC | dept Sales | Services | amount 19939.79 USD | paid via Cheque at hour 10 | Ago listen whose situation simply officer return on.
6f2e067f-e254-4796-9176-267c73e28071,143cc10b-16b7-4e43-98a5-0ed1785c4dc8,Anderson-Brewer,Sales,Marketing,32085.72,USD,Corporate Card,2026-01-08,10,Lisa Randall,Start drug occur red.,False,False,False,False,False,False,0,Vendor Anderson-Brewer | dept Sales | Marketing | amount 32085.72 USD | paid via Corporate Card at hour 10 | Start drug occur red.
f8a7060d-9cf2-4d85-863f-c4f0ab7619f2,c9146bd8-20af-4247-990f-fbedd403bc51,Dennis Inc,Sales,Consulting,44920.28,USD,Corporate Card,2026-01-11,9,Jason Gutierrez,Improve simple turn their save.,False,False,False,False,False,False,0,Vendor Dennis Inc | dept Sales | Consulting | amount 44920.28 USD | paid via Corporate Card at hour 9 | Improve simple turn their save.
5057e043-9e53-46af-92bd-8b3ff0f618bc,3cfc48ba-d5cf-40d5-a65f-6a933fe55a0c,Mitchell-Horton,HR,Services,51678.37,USD,Cheque,2025-12-19,16,Daniel Nguyen,Moment finish community treatment garden great sign.,False,False,False,False,False,False,0,Vendor Mitchell-Horton | dept HR | Services | amount 51678.37 USD | paid via Cheque at hour 16 | Moment finish community treatment garden great sign.
12e77c57-bb19-4597-861a-5606cff6996a,8f6ba412-0dcd-408a-98dd-1d962e196c3e,"Rodriguez, Figueroa and Sanchez",Sales,Services,32426.05,USD,Cheque,2026-04-18,13,Melissa Bishop,Whatever everything fear walk word.,False,False,False,False,False,False,0,"Vendor Rodriguez, Figueroa and Sanchez | dept Sales | Services | amount 32426.05 USD | paid via Cheque at hour 13 | Whatever everything fear walk word."
6de42020-2132-46c6-ace7-7058fef91cdf,95f760a1-319b-4d89-9397-99c890eef911,Heath Inc,Operations,Consulting,49433.83,USD,Corporate Card,2026-04-28,9,Melissa Burns,Give value somebody event business quality here.,False,False,False,False,False,False,0,Vendor Heath Inc | dept Operations | Consulting | amount 49433.83 USD | paid via Corporate Card at hour 9 | Give value somebody event business quality here.
82d0ac97-ffc4-4cbf-acb1-ff1b9b971dbe,893bed36-1653-4695-b259-1e274d4da235,Sanchez-Kennedy,Marketing,Travel,216532.52,USD,Wire,2026-06-05,18,Tina Ballard,Among western bad under pretty.,False,False,True,False,False,False,1,Vendor Sanchez-Kennedy | dept Marketing | Travel | amount 216532.52 USD | paid via Wire at hour 18 | Among western bad under pretty.
efe1f997-7a18-45e0-916a-6e4a71e55891,eaf59706-b441-4942-b707-73fdbb8a1d7b,"Richards, Hurst and Ross",Finance,Software,24793.6,USD,Wire,2026-04-23,8,Ronald Nelson,Receive case past only drug prove most.,False,False,False,False,False,False,0,"Vendor Richards, Hurst and Ross | dept Finance | Software | amount 24793.6 USD | paid via Wire at hour 8 | Receive case past only drug prove most."
ee0fa8c3-f06b-46e7-b35b-12136babef14,0b6194a7-6d35-4f80-a251-9f6475f8730a,Anderson Group,IT,Consulting,6282.92,USD,Wire,2026-04-03,14,Jason Love,Race case who within.,False,False,False,False,False,False,0,Vendor Anderson Group | dept IT | Consulting | amount 6282.92 USD | paid via Wire at hour 14 | Race case who within.
46e00227-09c3-4f3c-ac20-a42e5b9c7e8f,80e89dfe-55f8-4b3e-9d76-c1dccc589eb3,Gray Group,Finance,Equipment,56785.46,USD,Cheque,2026-01-05,17,Shirley Alvarez,Sense expert experience arrive shoulder.,False,False,False,False,False,False,0,Vendor Gray Group | dept Finance | Equipment | amount 56785.46 USD | paid via Cheque at hour 17 | Sense expert experience arrive shoulder.
a6ccd3a1-3e3e-4ca8-b300-17565d0775f8,ffc059ff-f27d-4c09-bf92-a5f0d67bfbc7,"Gill, Romero and Rodriguez",Finance,Consulting,6391.79,USD,Cheque,2026-04-06,17,Parker Jefferson,Tree company think.,False,False,False,False,False,False,0,"Vendor Gill, Romero and Rodriguez | dept Finance | Consulting | amount 6391.79 USD | paid via Cheque at hour 17 | Tree company think."
3b82646a-244d-4225-8f19-59f80c9bb43e,16c163d9-fcf9-4437-89e7-83d8fb2013e1,Hall PLC,Finance,Software,22546.53,USD,Cheque,2026-01-09,15,Yolanda Sanders,Control see the face also fear owner.,False,False,False,False,False,False,0,Vendor Hall PLC | dept Finance | Software | amount 22546.53 USD | paid via Cheque at hour 15 | Control see the face also fear owner.
936d1fbf-6762-431c-b187-ba46c41d91af,7cb55000-a09b-41f7-81fc-9a96003dbc23,Davis-Abbott,Finance,Travel,22356.43,USD,Corporate Card,2026-05-26,8,Jesse Davidson,Management voice surface life cover both class.,False,False,False,False,False,False,0,Vendor Davis-Abbott | dept Finance | Travel | amount 22356.43 USD | paid via Corporate Card at hour 8 | Management voice surface life cover both class.
eccf52f4-a028-48ab-9ce6-e6ae4a0751ce,79c2342f-3abd-4652-8675-1f559139e932,Blair PLC,Operations,Services,5954.57,USD,Wire,2026-03-01,18,Cody Doyle,Nothing serious compare task today.,False,False,False,False,False,False,0,Vendor Blair PLC | dept Operations | Services | amount 5954.57 USD | paid via Wire at hour 18 | Nothing serious compare task today.
537730c9-6432-4664-bfc7-921d2495ba14,c4b857fb-accb-4f1d-82a4-fdb8d3d1685e,"Santos, Gardner and Robinson",Sales,Software,14992.35,USD,Wire,2026-05-08,17,Angie Caldwell,Word local very according.,False,False,False,False,False,False,0,"Vendor Santos, Gardner and Robinson | dept Sales | Software | amount 14992.35 USD | paid via Wire at hour 17 | Word local very according."
08270b76-38fa-4f2f-839d-853d4ab257a3,0134efee-1514-4d24-a2a5-fce4e4aa44ab,Smith-Spencer,HR,Office Supplies,35389.79,USD,Wire,2026-02-16,13,Derek Rivera,Reveal activity president realize artist brother fill if.,False,False,False,False,False,False,0,Vendor Smith-Spencer | dept HR | Office Supplies | amount 35389.79 USD | paid via Wire at hour 13 | Reveal activity president realize artist brother fill if.
1878110d-7875-4fc8-be57-59ba68f6d4a8,c5f2c4cb-56d8-4714-818a-adcf6d5c40c4,"Washington, Ryan and Cummings",IT,Services,16997.85,USD,Wire,2026-03-09,10,Michele Collins,Police wait happen determine.,False,False,False,False,True,False,1,"Vendor Washington, Ryan and Cummings | dept IT | Services | amount 16997.85 USD | paid via Wire at hour 10 | Police wait happen determine."
6813eb79-d9fe-43b2-85a0-84eba73df854,79c2342f-3abd-4652-8675-1f559139e932,Blair PLC,Finance,Services,52053.65,USD,Wire,2026-06-01,8,Jesse Zhang,Indeed near likely Mr professional despite.,False,False,False,False,False,False,0,Vendor Blair PLC | dept Finance | Services | amount 52053.65 USD | paid via Wire at hour 8 | Indeed near likely Mr professional despite.
303d466f-e180-4864-97ce-f65d6a7eb704,95f760a1-319b-4d89-9397-99c890eef911,Heath Inc,Sales,Consulting,1438.97,USD,Corporate Card,2026-01-22,8,Shelley Miller,Month gun true born stock total dark.,False,False,False,False,False,False,0,Vendor Heath Inc | dept Sales | Consulting | amount 1438.97 USD | paid via Corporate Card at hour 8 | Month gun true born stock total dark.
8bc843c6-1c74-4b1c-97c2-03dbdc2c80f9,79c2342f-3abd-4652-8675-1f559139e932,Blair PLC,Finance,Services,4281.7,USD,Cheque,2026-03-16,13,Scott Ramos,Response major together knowledge argue.,False,False,False,False,False,False,0,Vendor Blair PLC | dept Finance | Services | amount 4281.7 USD | paid via Cheque at hour 13 | Response major together knowledge argue.
538db1ea-2fcc-451a-897d-a8cf6fa320e3,ac343645-6ed0-417d-898e-2c48859cb036,Rose-Obrien,HR,Consulting,56752.23,USD,ACH,2026-01-01,18,Justin Hansen,Rich how staff second official.,False,False,False,False,False,False,0,Vendor Rose-Obrien | dept HR | Consulting | amount 56752.23 USD | paid via ACH at hour 18 | Rich how staff second official.
f28688ca-9e7c-4429-934a-51892a586fb2,f4c7ba19-7d12-48f6-bbe6-15b6b237da9e,"Yang, Gardner and Garza",IT,Services,59915.91,USD,Cheque,2025-12-16,14,Arthur Mcknight,Worry line expert conference.,False,False,False,False,False,False,0,"Vendor Yang, Gardner and Garza | dept IT | Services | amount 59915.91 USD | paid via Cheque at hour 14 | Worry line expert conference."
d6985288-b2e8-4e2a-8700-af58701527be,11f45c2e-3cb3-4c14-aa85-c759870edeaf,Medina PLC,Operations,Services,4872.7,USD,ACH,2026-01-01,13,Monica Stuart,Year him thank trade heart radio.,False,False,False,False,False,False,0,Vendor Medina PLC | dept Operations | Services | amount 4872.7 USD | paid via ACH at hour 13 | Year him thank trade heart radio.
633c2c34-0b6d-4f68-95d9-cacc47b78641,ada3434a-a6d0-466b-92c8-b5569d96c34a,"Walter, Edwards and Rios",Marketing,Consulting,38168.07,USD,Corporate Card,2026-04-08,14,Martha Bailey,Year hotel camera without.,False,False,False,False,False,False,0,"Vendor Walter, Edwards and Rios | dept Marketing | Consulting | amount 38168.07 USD | paid via Corporate Card at hour 14 | Year hotel camera without."
e211af22-8602-4b85-8e17-7409005d03ce,4274273a-6cb5-44fd-8c0a-3f4a1747c489,Allen-Allen,Marketing,Equipment,36522.89,USD,ACH,2026-05-09,9,Veronica Ford,Interest here discover leave choice country themselves.,False,False,False,False,True,False,1,Vendor Allen-Allen | dept Marketing | Equipment | amount 36522.89 USD | paid via ACH at hour 9 | Interest here discover leave choice country themselves.
f687328f-e7c4-45de-b4d2-1d5f8084bc46,12d06bea-47bc-43fc-8ee8-a8c7ed0d8792,"Stanley, Tucker and Lee",Marketing,Consulting,43389.98,USD,Wire,2026-04-27,14,Matthew Mendez,Drive attack order.,False,False,False,False,False,False,0,"Vendor Stanley, Tucker and Lee | dept Marketing | Consulting | amount 43389.98 USD | paid via Wire at hour 14 | Drive attack order."
ae7c6628-e0a0-4ff8-a694-ac83ef752908,383e35e4-74dc-49c2-a25d-7dd04cde05b5,Hernandez and Sons,Operations,Consulting,24224.45,USD,ACH,2026-02-27,13,Shelby Sanchez,I doctor describe.,False,False,False,False,False,False,0,Vendor Hernandez and Sons | dept Operations | Consulting | amount 24224.45 USD | paid via ACH at hour 13 | I doctor describe.
03b625c0-8076-4eaa-80f3-81b091412ba6,5d325242-8c80-4001-b3cc-0fa558d633d0,"Valencia, Smith and Le",HR,Consulting,41365.85,USD,Cheque,2026-05-15,9,Jonathan Roberts,Five our pull fly few century produce.,False,False,False,False,False,False,0,"Vendor Valencia, Smith and Le | dept HR | Consulting | amount 41365.85 USD | paid via Cheque at hour 9 | Five our pull fly few century produce."
213ece48-9a03-485b-b264-1fbcbddf2406,f69d2376-beaf-400b-8676-b11fb916ab87,"Romero, Gonzalez and Brooks",IT,Marketing,44803.04,USD,Corporate Card,2026-01-17,10,Antonio Fry,Personal interview many win.,False,False,False,False,False,False,0,"Vendor Romero, Gonzalez and Brooks | dept IT | Marketing | amount 44803.04 USD | paid via Corporate Card at hour 10 | Personal interview many win."
23a55267-2463-4f39-86ff-683cf87a0ea3,0134efee-1514-4d24-a2a5-fce4e4aa44ab,Smith-Spencer,Marketing,Office Supplies,20113.94,USD,ACH,2026-05-29,14,Rachel Flores,Impact feel contain Mrs drive different.,False,False,False,False,False,False,0,Vendor Smith-Spencer | dept Marketing | Office Supplies | amount 20113.94 USD | paid via ACH at hour 14 | Impact feel contain Mrs drive different.
9bb3fe4c-07af-4c5a-9f8a-86a5d4888718,3cfc48ba-d5cf-40d5-a65f-6a933fe55a0c,Mitchell-Horton,Operations,Services,52151.48,USD,ACH,2026-05-13,12,Joel Brown,Whose newspaper care drug data position.,False,False,False,False,False,False,0,Vendor Mitchell-Horton | dept Operations | Services | amount 52151.48 USD | paid via ACH at hour 12 | Whose newspaper care drug data position.
3aa237bb-1783-4723-8bf4-8f9efe7574ba,b4d1498a-8021-431c-bd10-0f9b309d1a79,Zimmerman Inc,Marketing,Travel,13157.96,USD,Cheque,2026-05-25,11,Anna Hardy,Appear help painting always authority.,False,False,False,False,False,False,0,Vendor Zimmerman Inc | dept Marketing | Travel | amount 13157.96 USD | paid via Cheque at hour 11 | Appear help painting always authority.
bd779a1a-e45f-4b98-96c6-6b015bb440a3,0134efee-1514-4d24-a2a5-fce4e4aa44ab,Smith-Spencer,Sales,Office Supplies,7335.68,USD,Corporate Card,2026-05-04,17,Megan Robinson,Thank four whatever address view.,False,False,False,False,False,False,0,Vendor Smith-Spencer | dept Sales | Office Supplies | amount 7335.68 USD | paid via Corporate Card at hour 17 | Thank four whatever address view.
752dd6d8-6e2b-421f-9716-7a6f9a78342f,0134efee-1514-4d24-a2a5-fce4e4aa44ab,Smith-Spencer,Marketing,Office Supplies,37007.61,USD,ACH,2026-06-02,17,Zachary Mendoza,Receive region however dream focus.,False,False,False,False,False,False,0,Vendor Smith-Spencer | dept Marketing | Office Supplies | amount 37007.61 USD | paid via ACH at hour 17 | Receive region however dream focus.
9ac3f7a4-9c0c-45ef-8113-3d705fb6496f,ada3434a-a6d0-466b-92c8-b5569d96c34a,"Walter, Edwards and Rios",IT,Consulting,11234.76,USD,Corporate Card,2026-01-28,13,Matthew Parker,Mention market better wonder light style.,False,False,False,False,False,False,0,"Vendor Walter, Edwards and Rios | dept IT | Consulting | amount 11234.76 USD | paid via Corporate Card at hour 13 | Mention market better wonder light style."
ab0067d0-4236-4d8e-8b0f-c621590c2460,b282b075-04eb-4f29-8c56-95506e77fb47,Ray-Bush,Marketing,Consulting,39612.01,USD,ACH,2026-05-24,10,Jason Hart,Scientist administration network once result.,False,False,False,False,False,False,0,Vendor Ray-Bush | dept Marketing | Consulting | amount 39612.01 USD | paid via ACH at hour 10 | Scientist administration network once result.
99ad4882-9adb-4c50-856d-941fccfc4c08,342ac83c-33a2-4396-ba71-329602148816,Moore-Bernard,Finance,Office Supplies,32063.72,USD,Cheque,2026-01-31,14,David Hudson,Material pressure range either start.,False,False,False,False,False,False,0,Vendor Moore-Bernard | dept Finance | Office Supplies | amount 32063.72 USD | paid via Cheque at hour 14 | Material pressure range either start.
53824333-0ad3-4081-bb2b-a26cfdfb2b64,eaf59706-b441-4942-b707-73fdbb8a1d7b,"Richards, Hurst and Ross",Finance,Software,19800.78,USD,ACH,2026-06-02,8,Katherine Jackson,College result major true my politics.,False,False,False,False,False,False,0,"Vendor Richards, Hurst and Ross | dept Finance | Software | amount 19800.78 USD | paid via ACH at hour 8 | College result major true my politics."
0d5ebe6d-64ec-4344-8995-58a895e52a0a,c4b857fb-accb-4f1d-82a4-fdb8d3d1685e,"Santos, Gardner and Robinson",Finance,Software,5354.1,USD,Cheque,2025-12-18,18,Ryan Landry,Share include successful.,False,False,False,False,False,False,0,"Vendor Santos, Gardner and Robinson | dept Finance | Software | amount 5354.1 USD | paid via Cheque at hour 18 | Share include successful."
92203f1f-aaf5-466a-9f00-82921bc483fb,ffc059ff-f27d-4c09-bf92-a5f0d67bfbc7,"Gill, Romero and Rodriguez",Sales,Consulting,13326.35,USD,ACH,2026-01-19,13,Alexa Wagner,Art point value tree process administration.,False,False,False,False,False,False,0,"Vendor Gill, Romero and Rodriguez | dept Sales | Consulting | amount 13326.35 USD | paid via ACH at hour 13 | Art point value tree process administration."
123e1336-ca96-4604-b8ed-7c962a7ce4b0,282ee935-f62d-4e81-a4ad-33251ee62e18,Taylor-White,Marketing,Equipment,29454.65,USD,Corporate Card,2026-03-15,8,Alan Bowen,Within admit spend purpose south travel blood.,False,False,False,False,False,False,0,Vendor Taylor-White | dept Marketing | Equipment | amount 29454.65 USD | paid via Corporate Card at hour 8 | Within admit spend purpose south travel blood.
32fe5b3c-b63f-4c9f-a2a4-62ac94e548ac,c4b857fb-accb-4f1d-82a4-fdb8d3d1685e,"Santos, Gardner and Robinson",IT,Software,12663.18,USD,Wire,2025-12-25,10,Corey Fox,Environment however health image north wrong.,False,False,False,False,False,False,0,"Vendor Santos, Gardner and Robinson | dept IT | Software | amount 12663.18 USD | paid via Wire at hour 10 | Environment however health image north wrong."
a4b73fc2-3a3c-4923-9384-4ba2c6cb3f14,79c2342f-3abd-4652-8675-1f559139e932,Blair PLC,IT,Services,30094.43,USD,Cheque,2026-01-18,10,Sarah Valdez,Behavior here need.,False,False,False,False,False,False,0,Vendor Blair PLC | dept IT | Services | amount 30094.43 USD | paid via Cheque at hour 10 | Behavior here need.
e6426e56-872d-4775-b867-8112ee2c01a0,743bbd82-140d-417a-8fad-9f970ce6938e,Ford LLC,Marketing,Consulting,33744.05,USD,Corporate Card,2025-12-18,9,Christopher Porter,Population former with wind thus try.,False,False,False,False,False,False,0,Vendor Ford LLC | dept Marketing | Consulting | amount 33744.05 USD | paid via Corporate Card at hour 9 | Population former with wind thus try.
68fb276a-40e4-429c-aece-b8b6457574d5,f69d2376-beaf-400b-8676-b11fb916ab87,"Romero, Gonzalez and Brooks",IT,Marketing,27855.38,USD,ACH,2026-01-19,13,Melissa Knight,Another avoid understand tonight nor.,False,False,False,False,False,False,0,"Vendor Romero, Gonzalez and Brooks | dept IT | Marketing | amount 27855.38 USD | paid via ACH at hour 13 | Another avoid understand tonight nor."
1d3a383d-7b07-45a6-86b5-f621b14296bb,5675530f-b565-45a7-b604-c336d9b0cb75,"Huff, Novak and House",Finance,Office Supplies,121705.95,USD,ACH,2025-12-14,14,Emily Ali,Certain star start up federal nor note support.,False,False,True,False,False,False,1,"Vendor Huff, Novak and House | dept Finance | Office Supplies | amount 121705.95 USD | paid via ACH at hour 14 | Certain star start up federal nor note support."
147b7a57-ef29-41ac-9e12-0785d432cd90,893bed36-1653-4695-b259-1e274d4da235,Sanchez-Kennedy,Operations,Travel,50005.54,USD,Corporate Card,2026-04-10,9,Janet Singh,May window approach join.,False,False,False,False,False,False,0,Vendor Sanchez-Kennedy | dept Operations | Travel | amount 50005.54 USD | paid via Corporate Card at hour 9 | May window approach join.
e1e75bee-eefd-49bc-85bf-b247e4773de0,f69d2376-beaf-400b-8676-b11fb916ab87,"Romero, Gonzalez and Brooks",Marketing,Marketing,24326.76,USD,ACH,2026-05-10,14,Randy Friedman,Why for plant situation late direction.,False,False,False,False,False,False,0,"Vendor Romero, Gonzalez and Brooks | dept Marketing | Marketing | amount 24326.76 USD | paid via ACH at hour 14 | Why for plant situation late direction."
43428cd8-3319-445f-b0d0-fb8ba2259c71,743bbd82-140d-417a-8fad-9f970ce6938e,Ford LLC,Sales,Consulting,46857.51,USD,ACH,2026-03-19,16,Cody Willis,Beat peace something require bank child.,False,False,False,False,False,False,0,Vendor Ford LLC | dept Sales | Consulting | amount 46857.51 USD | paid via ACH at hour 16 | Beat peace something require bank child.
e4cfb853-a55f-4ab0-a734-86df829d1e29,436c8650-65a2-4a88-b69a-7d6a5ba22931,Santiago Ltd,Sales,Consulting,21390.43,USD,Wire,2026-04-17,11,Nancy Stewart,Before wall know seven.,False,False,False,False,False,False,0,Vendor Santiago Ltd | dept Sales | Consulting | amount 21390.43 USD | paid via Wire at hour 11 | Before wall know seven.
f84e07f8-2534-4b0d-920a-8b12b6525cca,ecc56291-3cf3-41d1-8176-6a4954cfa4ce,Chavez-Flowers,Marketing,Travel,9595.75,USD,ACH,2025-12-26,10,Jeffrey Hawkins,Impact ago government behavior our foot history.,False,False,False,False,False,False,0,Vendor Chavez-Flowers | dept Marketing | Travel | amount 9595.75 USD | paid via ACH at hour 10 | Impact ago government behavior our foot history.
0a6153d3-a3cb-42e9-94d7-b5091fdcdc17,4274273a-6cb5-44fd-8c0a-3f4a1747c489,Allen-Allen,Marketing,Equipment,45712.69,USD,Cheque,2026-01-30,18,Bradley Santana,Occur college herself catch feeling.,False,False,False,False,True,False,1,Vendor Allen-Allen | dept Marketing | Equipment | amount 45712.69 USD | paid via Cheque at hour 18 | Occur college herself catch feeling.
9afea606-5a83-4af8-9b2e-1924b9fda312,5a680b5e-b210-4083-a6d1-591b0b04720c,Hopkins LLC,Marketing,Marketing,19730.89,USD,Corporate Card,2026-03-08,10,Jeffrey Fisher,Site guess want result many pattern leader.,False,False,False,False,False,False,0,Vendor Hopkins LLC | dept Marketing | Marketing | amount 19730.89 USD | paid via Corporate Card at hour 10 | Site guess want result many pattern leader.
831f2016-f71f-46b6-9d16-a20baf054b03,5a680b5e-b210-4083-a6d1-591b0b04720c,Hopkins LLC,Sales,Marketing,47881.62,USD,ACH,2026-01-01,13,James Skinner,Sound forget friend spring teacher wind.,False,False,False,False,False,False,0,Vendor Hopkins LLC | dept Sales | Marketing | amount 47881.62 USD | paid via ACH at hour 13 | Sound forget friend spring teacher wind.
691c3397-db90-45fb-9e92-28a494478527,a9887757-db3e-40ac-b3b0-95384cd80b94,"Sellers, George and Burns",IT,Software,3884.96,USD,Corporate Card,2026-01-01,9,Travis Harris,Concern huge five same plan whose.,False,False,False,False,False,False,0,"Vendor Sellers, George and Burns | dept IT | Software | amount 3884.96 USD | paid via Corporate Card at hour 9 | Concern huge five same plan whose."
